,fecha,idPuntoMuestreo,Temperatura C°,Potencial de Hidrogeno,Oxigeno Disuelto,Conductividad,Turbiedad,Alcalinidad total,Cloralos totales,Dureza Total,Floruros,Nitrogeno de Nitratos,Nitrogeno de NUtritos,Nitrogeno Amoniacal,Nitrogeno Total,14.0,Sustancias Activas de Azul metileno,Demanda Bioquimica de oxigeno,Demanda Química de oxígeno,Grasas y aceites,Fosforo Total,Solidos suspendidos totales,Solidos Disueltos,Solidos sedimentales,Sulfuros,Aluminio,Arsenico,Bario,Cadmio,Cobre,Cromo,Fierro,Magnesio,Mercurio,Niquel,Plomo,Sodio,Zinc,Coliformes fecales,Coliformes totales,39.0,Temperatura ambiente C°,Acidez Total,Dureza del calcio,Solidos totales,Nitrogeno total
133,2010-01-26,4.0,15.43,7.37,0.61,1302.33,99.35,470.0,97.0,273.0,1.04,3.8,0.79,13.45,17.55,95.76,0.31,31.44,77.79,7.03,6.93,8.0,857.0,0.5,27.8,4.443,0.0075,,0.0019,0.147,,0.108,0.206,0.0011,,,112.3,0.078,150000.0,93000.0,0.0,20.0,,,865.0,17.55
134,2010-01-26,5.0,16.17,7.52,0.41,1313.67,5.73,460.0,94.0,269.0,1.11,3.8,0.024,15.79,18.13,103.64,0.14,10.71,54.4,7.02,5.59,7.0,876.0,0.5,1.1,4.443,0.0057,,0.0019,0.147,,3.068,0.282,0.0011,,,115.2,0.193,15000.0,9300.0,0.0,23.0,,,883.0,18.154
135,2010-01-26,6.0,17.37,7.99,5.11,1280.0,4.98,420.0,92.0,289.0,1.14,3.8,0.79,8.77,13.45,113.3,15.18,22.44,50.37,41.7,5.48,13.0,1168.0,0.5,27.8,4.443,0.0054,,0.0019,0.147,,3.068,0.247,0.0011,,,119.6,0.193,15000.0,7500.0,0.0,20.0,,,1181.0,18.04
136,2010-01-26,7.0,24.63,7.62,0.1,1378.33,34.1,340.0,106.0,206.0,1.26,3.8,0.018,21.64,33.93,120.57,10.48,181.5,322.58,28.03,4.82,62.0,872.0,0.5,1.43,4.443,0.0141,,0.0019,0.147,,0.384,0.11,0.0011,,,134.7,0.193,1100000.0,150000.0,0.0,30.0,,,934.0,33.948
137,2010-01-26,8.0,22.16,7.98,6.64,583.0,8.9,350.0,65.0,222.0,1.53,3.8,0.459,9.94,14.62,108.19,1.09,23.7,69.73,41.7,3.62,25.0,697.0,0.5,27.8,4.443,0.0154,,0.0019,0.147,,0.303,0.117,0.0011,,,95.6,0.193,21000.0,15000.0,0.0,28.0,,,722.0,15.079
138,2010-01-26,9.0,19.46,7.14,1.51,875.0,6.3,290.0,58.0,162.0,1.25,3.8,0.011,12.28,13.45,65.96,0.195,11.85,56.42,5.78,3.23,11.0,517.0,0.5,2.54,4.443,0.0114,,0.0016,0.147,,3.068,0.124,0.0011,,,73.6,0.193,9300.0,9300.0,0.0,17.0,,,528.0,13.461
139,2010-01-26,10.0,21.56,7.58,5.63,667.6,47.3,230.0,39.0,139.0,1.4,3.8,0.448,1.75,3.51,57.71,1.07,14.1,50.77,41.7,2.03,77.0,457.0,0.5,27.8,2.883,0.0238,,0.0011,0.147,,2.29,0.104,0.0011,,,59.2,0.193,930.0,930.0,0.0,17.0,,,534.0,3.958
140,2010-01-26,11.0,17.4,7.35,0.2,1480.67,105.0,560.0,90.0,257.0,1.06,3.8,0.11,30.42,41.53,117.44,15.18,189.0,406.05,41.7,7.7,147.0,993.0,0.11,17.3,1.01,0.0083,,0.0019,0.147,,0.594,0.193,0.0011,,,125.1,0.141,210000.0,210000.0,0.0,10.5,,,1140.0,41.64
141,2010-01-26,12.0,17.97,7.5,0.09,1481.33,150.0,600.0,97.0,285.0,1.19,3.8,0.79,26.91,34.51,80.46,0.818,92.7,182.64,19.53,5.53,23.0,1377.0,0.5,27.8,4.443,0.0061,,0.0019,0.147,,0.108,0.309,0.0011,,,133.4,0.073,1100000.0,1100000.0,0.0,24.0,,,1400.0,34.51
142,2010-01-26,13.0,17.7,8.08,3.74,827.67,42.0,300.0,51.0,210.0,1.05,3.8,0.79,0.58,2.92,66.57,15.18,3.53,36.44,5.91,0.28,49.0,602.0,0.5,27.8,3.413,0.015,,0.0019,0.147,,2.193,0.309,0.0011,,,72.01,0.052,15000.0,15000.0,0.0,14.5,,,651.0,2.92
143,2010-03-16,1.0,21.0,8.09,3.03,624.3,38.0,285.0,39.0,188.0,1.09,5.64,0.14,17.55,1.75,58.18,0.32,3.0,16.0,6.61,0.79,34.0,521.0,3.5,25.54,1.673,0.0104,0.109,0.0035,,0.086,1.305,0.063,0.0013,,0.0181,61.6,0.082,,,0.0,20.0,,,555.0,1.89
144,2010-03-16,2.0,19.36,7.32,0.64,751.6,4.1,300.0,43.0,199.0,1.03,5.64,0.89,1.75,2.93,69.95,0.86,3.31,36.0,74.96,1.44,1.0,557.0,3.5,5.34,6.047,0.0061,0.109,0.0035,,0.086,0.26,0.116,0.0013,,0.0264,67.7,0.177,,,0.0,24.0,,,558.0,2.93
145,2010-03-16,3.0,20.7,7.32,0.91,1027.0,7.9,305.0,81.0,216.0,0.99,5.64,0.012,0.59,4.1,145.06,1.16,3.75,44.0,74.96,1.82,5.0,730.0,3.5,0.47,0.476,0.0139,0.109,0.0035,,0.086,0.265,0.142,0.0013,,0.0147,107.7,0.087,,,0.0,23.0,,,735.0,4.112
146,2010-03-16,4.0,18.36,7.59,2.12,934.6,29.0,360.0,61.0,198.0,1.01,5.64,0.89,0.58,10.53,67.0,2.58,20.88,55.76,74.96,8.41,19.0,625.0,3.5,13.59,0.241,0.0139,0.109,0.0035,,0.086,0.141,0.185,0.0013,,0.0257,84.7,0.177,,,0.0,23.0,,,644.0,10.53
147,2010-03-16,5.0,19.66,7.61,0.43,836.3,4.2,375.0,64.0,210.0,1.09,5.64,0.89,1.75,11.7,72.58,0.9,6.37,49.69,8.03,10.12,8.0,677.0,3.5,1.8,6.047,0.0139,0.109,0.0035,,0.086,0.142,0.212,0.0013,,0.0061,92.4,0.177,,,0.0,28.0,,,685.0,11.7
148,2010-03-16,6.0,20.33,8.06,5.49,914.0,4.0,325.0,65.0,202.0,1.18,5.64,0.89,0.58,7.61,76.41,0.58,7.32,8.0,74.96,9.87,220.0,683.0,3.5,25.54,0.258,0.0139,0.109,0.0035,,0.086,0.167,0.134,0.0013,,0.0063,89.4,0.177,,,0.0,30.0,,,683.0,14.14
149,2010-03-16,7.0,20.56,7.46,0.48,1316.6,120.0,400.0,100.0,186.0,1.22,5.64,0.89,17.55,31.6,111.59,8.5,204.0,436.0,34.46,8.77,220.0,816.0,0.8,25.54,0.801,0.0139,0.109,0.0035,,0.086,0.42,0.097,0.0013,,0.0226,114.8,0.177,,,0.0,22.0,,,1036.0,31.6
150,2010-03-16,8.0,21.6,7.58,1.22,919.6,60.0,360.0,73.0,184.0,1.36,5.64,0.284,16.38,19.9,83.52,10.78,39.48,179.55,13.28,6.5,150.0,674.0,3.5,25.54,1.41,0.0079,0.109,0.0026,,0.086,0.776,0.131,0.0013,,0.0131,92.2,0.111,,,0.0,29.0,,,824.0,20.184
151,2010-03-16,9.0,21.2,7.44,3.63,554.0,5.2,230.0,39.0,119.0,1.03,5.64,0.89,1.75,2.93,47.1,11.9,5.55,36.0,74.96,2.2,7.0,417.0,3.5,0.97,0.233,0.0139,0.109,0.0035,,0.086,0.19,0.128,0.0013,,0.0264,52.7,0.177,,,0.0,33.0,,,424.0,2.93
152,2010-03-16,10.0,24.8,8.42,9.02,433.0,100.0,170.0,25.0,113.0,1.33,2.24,0.107,0.58,4.68,35.88,11.99,5.82,66.28,74.96,1.78,148.0,354.0,3.5,25.54,6.047,0.0139,0.109,0.0035,,0.086,8.61,0.269,0.0013,,0.0262,42.2,0.089,,,0.0,34.0,,,502.0,7.027
153,2010-03-16,11.0,17.6,7.3,0.12,1364.0,95.0,450.0,77.0,243.0,1.31,5.64,0.89,7.6,35.11,142.03,7.07,188.5,437.25,41.95,9.4,180.0,595.0,0.6,7.94,1.385,0.0139,0.109,0.0035,,0.086,0.755,0.214,0.0013,,0.0085,115.0,0.14,,,0.0,12.0,,,775.0,35.11
154,2010-03-16,12.0,21.26,7.93,0.08,1133.0,170.0,600.0,82.0,253.0,1.4,5.64,0.89,4.68,28.09,82.2,16.71,64.2,191.29,74.96,8.91,14.0,888.0,3.5,25.54,0.372,0.0139,0.109,0.0035,,0.086,0.175,0.263,0.0013,,0.0264,124.3,0.092,,,0.0,31.0,,,902.0,28.09
155,2010-03-16,13.0,20.86,7.36,0.19,641.6,40.0,310.0,40.0,176.0,0.84,5.64,0.89,1.17,6.43,47.98,1.24,22.8,79.23,74.96,1.58,23.0,264.0,3.5,13.59,0.72,0.0139,0.109,0.0035,,0.086,0.497,0.104,0.0013,,0.0264,64.0,0.089,,,0.0,19.0,,,287.0,6.43
156,2010-04-27,1.0,24.3,8.37,3.67,967.0,50.0,300.0,49.0,221.0,1.09,4.54,0.012,1.87,2.34,64.03,10.51,5.25,32.0,84.93,0.67,55.0,576.0,2.5,0.9,2.028,0.0086,0.126,0.0039,,0.063,1.56,0.051,,,0.0124,70.4,0.161,21000.0,21000.0,0.0,24.0,,,631.0,2.352
157,2010-04-27,2.0,21.6,7.38,0.53,970.66,7.0,305.0,55.0,225.0,1.14,4.54,0.876,8.73,9.36,74.47,0.25,4.08,28.0,84.93,1.17,6.0,626.0,2.5,7.0,0.42,0.005,0.126,0.0039,,0.063,0.135,0.079,,,0.0124,77.6,0.074,2400.0,930.0,0.0,27.0,,,632.0,9.36
158,2010-04-27,3.0,22.5,7.28,0.39,1077.0,7.0,325.0,73.0,251.0,1.04,4.54,0.876,2.49,2.92,91.36,0.3,3.13,32.0,84.93,1.36,12.0,732.0,2.5,7.0,0.713,0.0097,0.126,0.0039,,0.063,0.224,0.106,,,0.0124,98.6,0.057,9300.0,9300.0,0.0,29.0,,,744.0,2.92
159,2010-04-27,4.0,20.9,7.43,1.29,1092.0,15.0,350.0,71.0,235.0,1.16,4.54,0.876,3.74,4.68,83.3,0.56,3.57,48.0,28.32,1.96,10.0,720.0,2.5,8.0,0.567,0.0097,0.126,0.0039,,0.063,0.179,0.142,,,0.0124,29.1,0.081,9300.0,93000.0,0.0,30.0,,,730.0,4.68
160,2010-04-27,5.0,26.5,7.68,1.5,1128.0,15.0,370.0,72.0,251.0,1.12,4.54,0.207,20.47,1.75,86.64,0.43,4.76,72.7,84.93,4.73,25.0,747.0,0.1,0.7,0.713,0.0097,0.126,0.0039,,0.063,0.554,0.134,,,0.0124,106.5,0.096,4600.0,2400.0,0.0,31.0,,,772.0,1.957
161,2010-04-27,6.0,22.4,8.27,6.51,1137.0,12.0,345.0,74.0,247.0,1.2,1.85,0.544,1.25,1.17,84.63,0.38,10.86,100.0,84.93,0.99,30.0,743.0,0.2,40.0,0.713,0.0097,0.126,0.0039,,0.063,0.455,0.122,,,0.0124,108.4,0.074,110000.0,110000.0,0.0,31.0,,,773.0,3.564
162,2010-04-27,7.0,20.46,8.15,6.55,1196.5,350.0,357.0,66.0,258.0,1.28,2.09,0.55,20.47,42.12,95.27,10.51,20.88,120.52,66.81,3.81,600.0,667.0,0.6,40.0,5.755,0.0097,0.126,0.003,,0.063,14.13,0.427,,,0.007,194.5,0.151,4600000.0,93000.0,0.0,25.0,,,1267.0,44.76
163,2010-04-27,8.0,24.0,7.77,1.27,1174.0,450.0,357.0,72.0,238.0,1.37,1.39,0.297,12.87,31.59,88.21,10.51,49.3,232.87,8.97,5.42,950.0,654.0,2.5,2.0,20.28,0.0097,0.126,0.0039,,0.051,21.0,0.427,,,0.0124,194.5,0.29,4600000.0,240000.0,0.0,30.0,,,1604.0,33.277
164,2010-04-27,9.0,25.0,7.49,2.85,936.3,10.0,285.0,56.0,183.0,1.06,4.54,0.876,9.94,11.15,64.08,0.27,8.12,32.0,84.93,6.5,30.0,562.0,2.5,40.0,0.713,0.0097,0.126,0.0039,,0.063,0.157,0.427,,,0.0124,194.5,0.134,230.0,4300000.0,0.0,35.0,,,592.0,11.15
165,2010-04-27,10.0,27.5,8.46,11.28,885.6,8.0,250.0,54.0,167.0,1.15,4.54,0.876,4.68,5.26,59.64,0.14,15.18,44.0,84.93,4.53,20.0,550.0,2.5,40.0,0.713,0.0097,0.126,0.0039,,0.063,0.124,0.427,,,0.0124,194.5,0.067,930.0,230.0,0.0,36.0,,,570.0,10.676
166,2010-04-27,11.0,19.2,7.49,0.06,1109.0,80.0,425.0,72.0,237.0,1.15,4.54,0.876,11.86,23.98,77.0,10.51,121.0,366.0,21.9,5.2,180.0,715.0,0.2,14.0,1.151,0.0097,0.126,0.0039,,0.063,1.137,0.166,,,0.0124,106.1,0.098,4300000.0,4300000.0,0.0,16.0,,,895.0,23.98
167,2010-04-27,12.0,23.9,7.41,0.04,1981.0,65.0,585.0,157.0,319.0,1.43,0.25,0.876,4.49,33.93,147.0,9.15,104.0,339.0,15.41,9.02,82.0,1156.0,2.5,40.0,1.005,0.0097,0.126,0.0039,,0.063,0.719,0.427,,,0.0124,194.5,0.088,2300000.0,2300000.0,0.0,31.0,,,1238.0,34.18
168,2010-04-27,13.0,22.0,7.44,0.21,971.3,55.0,335.0,51.0,223.0,1.04,4.54,0.876,1.25,1.75,57.34,1.12,29.2,88.0,23.0,1.82,22.0,605.0,2.5,22.0,0.713,0.0086,0.126,0.0039,,0.063,0.367,0.095,,,0.0124,83.5,0.29,1500000.0,1500000.0,0.0,21.0,,,627.0,1.75
169,2010-05-16,1.0,18.1,7.12,0.47,374.0,374.0,155.0,14.0,111.0,1.29,5.53,0.017,2.34,4.68,15.78,0.56,12.81,52.39,42.06,0.738,21.0,254.0,0.7,0.21,1.358,0.0093,,,,,1.675,0.201,0.0013,,0.0114,13.95,0.153,1100000.0,1100000.0,0.0,19.0,,,275.0,4.697
170,2010-05-16,2.0,16.63,7.08,1.76,594.0,594.0,195.0,33.0,135.0,0.62,0.3,0.926,1.75,3.51,51.52,0.54,4.98,51.98,42.06,1.24,9.0,411.0,0.7,6.5,1.103,0.0059,,,,,0.751,0.15,0.0013,,0.0114,44.0,0.153,15000.0,15000.0,0.0,22.0,,,420.0,3.81
171,2010-05-16,3.0,16.5,7.22,1.39,778.0,778.0,250.0,45.0,168.0,0.75,0.5,0.017,1.75,3.51,71.06,0.23,5.32,104.81,42.06,1.67,14.0,545.0,0.7,0.45,0.975,0.0062,,,,,0.676,0.282,0.0013,,0.0114,66.47,0.074,4600.0,4600.0,0.0,22.0,,,559.0,4.027
172,2010-05-16,4.0,18.3,7.5,0.55,1051.0,1051.0,385.0,59.0,198.0,0.96,5.53,0.026,9.36,18.13,52.93,4.58,35.22,176.59,42.06,4.81,14.0,640.0,0.7,20.01,0.337,0.0093,,,,,0.221,0.326,0.0013,,0.0114,90.1,0.153,11000000.0,11000000.0,0.0,25.0,,,654.0,18.156
173,2010-05-16,5.0,18.3,7.29,0.41,960.6,960.6,310.0,62.0,190.0,0.79,0.46,0.021,5.26,14.04,63.63,2.07,29.64,112.47,42.06,4.37,13.0,579.0,0.7,1.1,0.209,0.0093,,,,,0.191,0.332,0.0013,,0.0114,74.35,0.098,46000.0,46000.0,0.0,23.0,,,592.0,14.521
174,2010-05-16,6.0,18.96,8.02,6.52,895.0,895.0,270.0,53.0,180.0,0.76,5.38,0.655,2.92,8.19,60.47,0.65,13.86,108.04,42.06,3.95,16.0,586.0,0.7,27.8,0.847,0.0093,,,,,0.554,0.251,0.0013,,0.0114,75.52,0.153,46000.0,46000.0,0.0,25.0,,,602.0,14.225
175,2010-05-16,7.0,18.0,7.52,7.26,555.0,555.0,160.0,26.0,111.0,1.16,3.97,0.539,2.34,6.43,44.91,0.91,21.18,104.0,42.06,1.96,49.0,383.0,0.5,27.8,3.4,0.0092,,,,,2.039,0.075,0.0011,,0.0114,42.25,0.058,2400000.0,460000.0,0.0,15.0,,,432.0,10.939
176,2010-05-16,8.0,18.5,7.76,5.87,682.0,682.0,205.0,38.0,148.0,0.87,4.2,0.926,3.51,7.6,55.78,0.89,22.41,104.81,42.06,2.89,58.0,510.0,0.7,27.8,2.124,0.0093,,,,,1.569,0.069,0.0013,,0.0114,52.17,0.086,460000.0,15000.0,0.0,14.0,,,568.0,12.726
177,2010-05-16,9.0,17.8,7.38,4.34,519.0,519.0,175.0,27.0,100.0,0.83,1.56,0.136,5.26,6.43,37.68,0.61,6.73,48.35,42.06,1.51,31.0,345.0,0.7,0.7,4.294,0.0074,,,,,2.32,0.044,0.0013,,0.0114,35.84,0.074,11000.0,11000.0,0.0,24.0,,,376.0,8.126
178,2010-05-16,10.0,19.4,7.66,7.96,496.0,496.0,150.0,25.0,104.0,0.89,5.53,0.916,1.75,3.51,37.85,0.64,15.27,45.93,16.71,1.49,31.0,317.0,0.1,27.8,4.294,0.009,,,,,2.381,0.038,0.0013,,0.0114,37.59,0.153,11000.0,11000.0,0.0,22.0,,,348.0,9.956
179,2010-05-16,11.0,16.73,7.41,0.23,1114.0,1114.0,385.0,59.0,202.0,1.09,5.53,0.012,14.62,26.32,77.24,7.52,113.7,297.17,42.06,5.65,104.0,671.0,0.2,8.0,1.23,0.0093,,,,,0.676,0.332,0.0013,,0.0114,86.02,0.106,46000000.0,46000000.0,0.0,11.0,,,775.0,26.332
180,2010-05-16,12.0,19.83,7.48,0.09,1272.0,1272.0,485.0,74.02,222.0,1.29,0.4,0.926,17.55,32.17,59.18,7.56,141.5,370.57,23.07,7.53,132.0,770.0,0.2,27.8,2.89,0.0069,,,,,1.236,0.32,0.0013,,0.0114,108.19,0.153,15000000.0,15000000.0,0.0,29.0,,,902.0,32.57
181,2010-05-16,13.0,17.26,7.18,0.52,388.3,388.3,160.0,16.16,113.0,1.29,5.53,0.013,1.75,4.68,16.09,0.95,14.13,94.73,42.06,0.93,34.0,253.0,0.7,0.45,1.486,0.0093,,,,,1.615,0.163,0.0013,,0.0114,17.45,0.153,11000000.0,11000000.0,0.0,19.0,,,287.0,4.693
182,2010-05-25,1.0,22.8,8.7,4.76,882.6,50.0,310.0,53.0,219.0,1.06,5.86,3.49,3.88,6.2,69.76,14.7,2.72,36.19,40.05,0.84,51.0,611.0,0.3,1.0,1.156,0.0188,,0.0024,,,1.91,0.047,,,,70.9,0.085,9300.0,9300.0,0.0,22.0,,,662.0,6.2
183,2010-05-25,2.0,23.1,7.63,2.6,1197.0,7.5,420.0,79.0,292.0,1.02,5.86,3.49,3.1,6.2,93.7,0.21,15.24,70.15,40.05,3.01,6.0,795.0,0.3,0.8,1.747,0.0204,,0.0024,,,2.0,0.141,,,,98.2,0.099,430.0,230.0,0.0,35.0,,,801.0,6.2
184,2010-05-25,3.0,22.23,7.35,0.71,1286.0,11.0,405.0,100.0,268.0,1.11,5.86,3.49,2.33,2.32,120.69,0.17,15.42,67.12,40.05,2.16,19.0,87.0,0.3,4.0,1.747,0.0157,,0.0024,,,0.021,0.158,,,,119.7,0.137,930.0,930.0,0.0,32.0,,,106.0,2.32
185,2010-05-25,4.0,24.3,7.43,0.06,1444.0,36.0,555.0,94.0,272.0,1.21,5.86,3.49,0.78,0.77,77.62,14.7,35.62,95.32,16.62,7.17,19.0,930.0,0.3,9.0,1.747,0.0143,,0.0024,,,0.021,0.222,,,,135.4,0.094,110000.0,110000.0,0.0,35.0,,,949.0,0.77
186,2010-05-25,5.0,27.6,7.89,7.09,1469.0,23.0,570.0,97.0,276.0,1.17,5.86,3.49,7.76,20.94,83.05,1.47,26.7,100.45,40.05,7.72,24.0,938.0,0.3,1.5,0.538,0.0204,,0.0024,,,0.312,0.316,,,,134.8,0.11,1100000.0,1100000.0,0.0,34.0,,,962.0,20.94
187,2010-05-25,6.0,26.4,8.2,5.45,1363.0,8.0,465.0,93.0,263.0,1.3,5.86,2.5,5.43,8.53,90.29,0.34,14.28,61.57,40.05,7.16,4.0,917.0,0.3,49.0,0.365,0.0067,,0.0024,,,0.095,0.183,,,,130.4,0.094,43000.0,15000.0,0.0,35.0,,,921.0,16.89
188,2010-05-25,7.0,25.1,7.6,0.0,1493.5,100.0,415.0,124.0,194.0,0.86,5.86,3.49,14.74,31.79,121.12,9.62,198.0,390.5,13.77,7.86,186.0,932.0,0.3,5.4,0.71,0.0056,,0.0024,,,1.507,0.108,,,,102.9,0.132,4300000.0,4300000.0,0.0,25.0,,,1118.0,31.79
189,2010-05-25,8.0,25.8,7.84,3.01,1192.0,70.0,405.0,79.0,184.0,1.49,5.86,0.01,7.76,17.06,91.22,0.45,17.46,83.09,40.05,3.09,117.0,741.0,0.2,1.0,1.747,0.0083,,0.0024,,,2.0,0.164,,,,109.9,0.174,2400000.0,2400000.0,0.0,32.0,,,858.0,17.07
190,2010-05-25,9.0,27.4,7.47,3.31,1124.6,19.0,395.0,77.0,198.0,1.14,5.86,3.49,6.21,14.73,71.13,0.47,10.59,66.52,40.05,3.46,19.0,700.0,0.3,1.2,1.747,0.0085,,0.0024,,,0.368,0.407,,,,98.0,0.156,930.0,430.0,0.0,39.0,,,719.0,14.73
191,2010-05-25,10.0,29.2,8.16,8.15,1044.0,13.0,330.0,76.0,198.0,1.34,2.43,3.49,4.65,10.08,75.76,0.19,48.0,162.39,40.05,3.51,30.0,694.0,0.3,49.0,1.747,0.0107,,0.0024,,,0.193,0.177,,,,93.6,0.08,2400.0,2400.0,0.0,44.0,,,724.0,16.0
192,2010-05-25,11.0,21.1,7.35,0.0,1459.0,250.0,530.0,90.0,257.0,0.55,5.86,3.49,2.33,3.87,73.29,4.37,280.2,506.69,40.05,11.23,241.0,911.0,0.3,22.0,0.667,0.0085,,0.0024,,,0.962,0.168,,,,122.2,0.181,24000000.0,24000000.0,0.0,18.0,,,1152.0,3.87
193,2010-05-25,12.0,23.0,7.53,0.04,1688.0,200.0,630.0,109.0,272.0,1.35,5.86,3.49,1.55,2.32,69.07,5.52,49.8,172.64,13.0,11.81,30.0,1046.0,0.3,49.0,1.747,0.0204,,0.0024,,,0.144,0.216,,,,156.1,0.114,24000000.0,24000000.0,0.0,33.0,,,1076.0,2.32
194,2010-05-25,13.0,23.8,8.16,0.3,933.0,26.0,335.0,54.0,225.0,0.95,5.86,3.49,3.1,3.1,78.11,0.4,12.12,48.26,40.05,1.26,35.0,608.0,0.3,1.9,0.667,0.0141,,0.0024,,,1.011,0.054,,,,78.1,0.098,1100000.0,1100000.0,0.0,27.0,,,643.0,3.1
247,2010-10-26,1.0,19.3,7.26,1.21,479.0,8.9,173.0,28.71,168.0,0.32,4.19,0.457,0.99,3.41,53.41,0.435,13.53,43.71,44.77,0.54,13.0,337.0,0.5,6.4,1.543,,,0.022,0.135,0.133,0.676,1.116,0.0012,0.106,,28.4,0.103,460000.0,93000.0,1.0,18.0,,,350.0,3.41
248,2010-10-26,2.0,19.1,6.83,1.35,416.0,2.6,173.0,23.92,131.0,0.27,4.19,0.457,12.83,1.36,26.51,0.348,2.82,31.26,44.77,5.2,6.0,304.0,0.5,1.0,1.543,,,0.022,0.135,0.133,0.264,0.094,0.0012,0.106,,31.9,0.028,930.0,430.0,1.0,21.0,,,310.0,1.36
249,2010-10-26,3.0,24.2,7.91,10.63,616.0,29.0,217.0,49.0,157.0,0.42,4.19,0.457,12.83,4.1,53.35,0.209,9.15,43.71,21.89,0.98,38.0,445.0,0.5,0.8,1.543,,,0.022,0.056,0.133,1.524,0.137,0.0012,0.106,,59.0,0.074,230.0,40.0,1.0,27.0,,,483.0,4.1
250,2010-10-26,4.0,21.4,7.83,0.43,1199.0,85.0,462.0,81.8,249.0,1.21,4.19,0.014,3.95,17.07,59.91,7.32,30.54,127.11,5.1,1.93,18.0,755.0,0.5,2.2,1.543,,,0.022,0.135,0.133,0.303,0.441,0.0012,0.106,,121.0,0.04,43000.0,15000.0,0.0,29.0,,,773.0,17.084
251,2010-10-26,5.0,28.7,7.78,2.23,986.0,12.0,382.0,66.0,206.0,1.01,4.19,0.457,2.3,14.34,65.4,1.289,13.62,203.21,44.77,1.32,14.0,659.0,0.5,1.6,1.543,,,0.022,0.135,0.133,0.36,0.433,0.0012,0.106,,99.1,0.034,240000.0,240000.0,1.0,32.0,,,673.0,14.34
252,2010-10-26,6.0,21.9,8.1,6.15,783.0,6.3,219.0,55.0,25.0,0.72,4.19,0.457,1.97,9.54,63.27,0.587,15.72,69.74,44.77,3.71,8.0,545.0,0.5,6.4,1.543,,,0.022,0.135,0.133,0.398,0.18,0.0012,0.106,,80.1,0.143,240000.0,15000.0,0.0,30.0,,,553.0,14.187
253,2010-10-26,7.0,21.7,7.49,0.05,1215.0,120.0,368.0,107.67,178.0,1.03,0.32,0.457,12.83,38.82,89.21,9.22,240.0,469.0,44.77,4.99,155.0,806.0,0.5,2.4,1.436,,,0.022,0.135,0.133,1.064,0.134,0.0012,0.106,,121.718,0.414,24000000.0,24000000.0,0.0,16.0,,,961.0,0.32
254,2010-10-26,8.0,21.0,7.52,2.61,912.0,35.0,378.0,70.82,163.0,1.18,4.19,0.012,4.52,12.73,76.43,3.33,52.2,124.38,7.52,4.15,34.0,639.0,0.5,1.0,0.634,,,0.0195,0.063,0.133,0.528,0.143,0.00069,0.106,,93.126,0.154,4600000.0,4600000.0,0.0,20.0,,,673.0,12.742
255,2010-10-26,9.0,26.5,7.63,3.54,537.0,4.7,206.0,34.0,129.0,0.79,4.19,0.018,1.98,3.68,38.19,0.74,6.24,35.65,44.77,1.67,3.0,377.0,0.5,6.4,1.543,,,0.022,0.135,0.133,0.398,0.239,0.0012,0.106,,48.408,0.014,230.0,40.0,0.0,28.0,,,380.0,3.698
256,2010-10-26,10.0,27.6,8.64,10.1,471.0,2.6,159.0,31.0,104.0,0.76,3.21,0.03,12.83,38.82,40.48,0.24,2.82,28.33,5.46,1.32,1.0,367.0,0.5,0.2,1.543,,,0.022,0.135,0.133,0.188,0.024,0.0012,0.106,,42.575,0.023,230.0,90.0,0.0,33.0,,,368.0,3.24
257,2010-10-26,11.0,24.5,7.58,0.0,1281.0,26.0,481.0,175.15,235.0,2.77,4.19,0.044,11.84,29.61,125.21,5.16,90.0,287.5,8.26,5.2,30.0,1042.0,0.5,4.2,0.58,,,0.022,0.135,0.133,1.208,0.543,0.0012,0.106,,198.5,0.236,11000000.0,280000.0,1.0,30.0,,,1072.0,29.654
258,2010-10-26,12.0,22.7,8.08,0.02,1605.0,28.0,499.0,82.31,278.0,1.04,4.19,0.457,12.83,38.82,77.86,10.21,146.1,284.7,27.25,2.7,115.0,796.0,0.5,1.0,1.543,,,0.022,0.135,0.133,0.446,0.336,0.0012,0.106,,120.1,0.109,24000000.0,9300000.0,1.0,29.0,,,911.0,38.82
259,2010-10-26,13.0,19.3,7.01,1.35,329.0,8.5,151.0,14.3,118.0,2.77,4.19,0.457,0.66,3.95,13.6,0.576,10.23,36.39,44.77,0.56,26.0,234.0,0.5,1.0,1.543,,,0.022,0.135,0.133,0.571,0.406,0.0012,0.106,,20.6,0.068,9300000.0,2400000.0,1.0,18.0,,,260.0,3.95
260,2010-11-17,1.0,15.4,6.97,0.67,792.0,19.0,264.0,62.0,229.0,0.8027,3.17,0.98,1.32,4.28,81.41,0.291,21.24,81.063,8.0,1.42,9.0,572.0,0.5,3.8,0.077,0.014,,,0.224,,0.164,0.111,0.0008,,,69.7,0.122,93000.0,23000.0,0.0,5.0,,,581.0,4.28
261,2010-11-17,2.0,13.6,6.9,2.42,602.0,5.5,237.0,41.0,192.0,0.6058,3.17,0.98,15.46,1.64,50.75,0.189,1.47,18.09,13.26,0.99,17.0,429.0,0.5,9.0,0.2122,0.014,,,0.224,,0.367,0.101,0.00094,,,55.4,0.122,2400.0,230.0,0.0,7.0,,,446.0,1.64
